global_index,batch,batch_index,image_path,label,angle_degrees,original_source,notes
224,batch_003,24,../bee_direction_labeled_batch001_003/images/batch_003_024.jpg,unclear,81.391502,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000251\BEE24-18_000050_det11_tr0019.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
225,batch_003,25,../bee_direction_labeled_batch001_003/images/batch_003_025.jpg,unclear,77.841576,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000023\BEE24-04_000034_det00_tr0024.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
226,batch_003,26,../bee_direction_labeled_batch001_003/images/batch_003_026.jpg,head_left,66.975731,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001297\BEE24-33_003530_det03_tr0018.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
227,batch_003,27,../bee_direction_labeled_batch001_003/images/batch_003_027.jpg,unclear,76.892563,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000204\BEE24-15_000183_det10_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
228,batch_003,28,../bee_direction_labeled_batch001_003/images/batch_003_028.jpg,head_left,64.009895,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000922\BEE24-33_001165_det40_tr0013.jpg,codex visual review: not recognizable enough; left blank
229,batch_003,29,../bee_direction_labeled_batch001_003/images/batch_003_029.jpg,head_left,84.215012,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002269\BEE24-16_000180_det13_tr0000.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
230,batch_003,30,../bee_direction_labeled_batch001_003/images/batch_003_030.jpg,head_right,15.548071,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002075\BEE24-35_002666_det07_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
231,batch_003,31,../bee_direction_labeled_batch001_003/images/batch_003_031.jpg,unclear,80.167618,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001275\BEE24-33_002586_det38_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
232,batch_003,32,../bee_direction_labeled_batch001_003/images/batch_003_032.jpg,unclear,123.071297,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001527\BEE24-33_003716_det40_tr0000.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
233,batch_003,33,../bee_direction_labeled_batch001_003/images/batch_003_033.jpg,head_left,78.001694,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002059\BEE24-35_002913_det02_tr0005.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
234,batch_003,34,../bee_direction_labeled_batch001_003/images/batch_003_034.jpg,head_left,110.697899,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000589\BEE24-33_000723_det27_tr0012.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
235,batch_003,35,../bee_direction_labeled_batch001_003/images/batch_003_035.jpg,head_right,-9.807534,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000649\BEE24-33_000801_det34_tr0015.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
236,batch_003,36,../bee_direction_labeled_batch001_003/images/batch_003_036.jpg,head_left,80.77404,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001868\BEE24-33_002132_det17_tr0023.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
237,batch_003,37,../bee_direction_labeled_batch001_003/images/batch_003_037.jpg,head_left,58.307068,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001268\BEE24-33_002561_det32_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
238,batch_003,38,../bee_direction_labeled_batch001_003/images/batch_003_038.jpg,head_right,16.119158,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002191\BEE24-35_004963_det09_tr0014.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
239,batch_003,39,../bee_direction_labeled_batch001_003/images/batch_003_039.jpg,head_right,76.520111,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002079\BEE24-35_002753_det05_tr0005.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
240,batch_003,40,../bee_direction_labeled_batch001_003/images/batch_003_040.jpg,unclear,30.936787,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001698\BEE24-33_004687_det35_tr0001.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
241,batch_003,41,../bee_direction_labeled_batch001_003/images/batch_003_041.jpg,unclear,10.013761,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001781\BEE24-33_004985_det36_tr0009.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
242,batch_003,42,../bee_direction_labeled_batch001_003/images/batch_003_042.jpg,head_left,-6.211175,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001357\BEE24-33_002866_det25_tr0012.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
243,batch_003,43,../bee_direction_labeled_batch001_003/images/batch_003_043.jpg,unclear,20.923971,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000754\BEE24-33_000554_det36_tr0002.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
244,batch_003,44,../bee_direction_labeled_batch001_003/images/batch_003_044.jpg,head_right,-7.301369,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002194\BEE24-13_000048_det00_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
245,batch_003,45,../bee_direction_labeled_batch001_003/images/batch_003_045.jpg,unclear,-35.859589,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001391\BEE24-33_002974_det38_tr0005.jpg,codex visual review: not recognizable enough; left blank
246,batch_003,46,../bee_direction_labeled_batch001_003/images/batch_003_046.jpg,unclear,-20.56831,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000860\BEE24-33_000351_det26_tr0006.jpg,codex visual review: not recognizable enough; left blank
247,batch_003,47,../bee_direction_labeled_batch001_003/images/batch_003_047.jpg,head_right,-37.257912,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002264\BEE24-16_000159_det11_tr0013.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
248,batch_003,48,../bee_direction_labeled_batch001_003/images/batch_003_048.jpg,head_left,-21.135529,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000405\BEE24-26_000031_det01_tr0024.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
249,batch_003,49,../bee_direction_labeled_batch001_003/images/batch_003_049.jpg,head_left,69.674774,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002211\BEE24-13_000039_det17_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
250,batch_003,50,../bee_direction_labeled_batch001_003/images/batch_003_050.jpg,head_left,-43.587677,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001318\BEE24-33_002975_det10_tr0011.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
251,batch_003,51,../bee_direction_labeled_batch001_003/images/batch_003_051.jpg,unclear,-29.884638,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001405\BEE24-33_003125_det31_tr0015.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
252,batch_003,52,../bee_direction_labeled_batch001_003/images/batch_003_052.jpg,unclear,20.287971,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000649\BEE24-33_000494_det35_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
253,batch_003,53,../bee_direction_labeled_batch001_003/images/batch_003_053.jpg,head_right,3.885927,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000649\BEE24-33_000501_det31_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
254,batch_003,54,../bee_direction_labeled_batch001_003/images/batch_003_054.jpg,head_left,90.628204,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001876\BEE24-33_002461_det23_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
255,batch_003,55,../bee_direction_labeled_batch001_003/images/batch_003_055.jpg,head_left,115.248169,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000819\BEE24-33_000287_det28_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
256,batch_003,56,../bee_direction_labeled_batch001_003/images/batch_003_056.jpg,unclear,107.327591,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000036\BEE24-06_000068_det01_tr0036.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
257,batch_003,57,../bee_direction_labeled_batch001_003/images/batch_003_057.jpg,head_left,-17.661428,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001710\BEE24-33_004711_det40_tr0016.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
258,batch_003,58,../bee_direction_labeled_batch001_003/images/batch_003_058.jpg,head_left,48.612961,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002001\BEE24-35_000956_det11_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
259,batch_003,59,../bee_direction_labeled_batch001_003/images/batch_003_059.jpg,head_right,16.608864,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001133\BEE24-33_002070_det26_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
260,batch_003,60,../bee_direction_labeled_batch001_003/images/batch_003_060.jpg,head_left,12.08036,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000518\BEE24-33_000589_det40_tr0009.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
261,batch_003,61,../bee_direction_labeled_batch001_003/images/batch_003_061.jpg,unclear,124.749313,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001191\BEE24-33_002366_det22_tr0016.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
262,batch_003,62,../bee_direction_labeled_batch001_003/images/batch_003_062.jpg,head_left,89.22464,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000242\BEE24-18_000020_det07_tr0010.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
263,batch_003,63,../bee_direction_labeled_batch001_003/images/batch_003_063.jpg,unclear,87.283867,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000315\BEE24-22_000020_det08_tr0010.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
264,batch_003,64,../bee_direction_labeled_batch001_003/images/batch_003_064.jpg,unclear,58.02932,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000871\BEE24-33_001096_det34_tr0010.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
265,batch_003,65,../bee_direction_labeled_batch001_003/images/batch_003_065.jpg,unclear,19.522049,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000229\BEE24-17_000061_det04_tr0011.jpg,codex visual review: not recognizable enough; left blank
266,batch_003,66,../bee_direction_labeled_batch001_003/images/batch_003_066.jpg,head_right,29.271717,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000821\BEE24-33_000354_det12_tr0010.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
267,batch_003,67,../bee_direction_labeled_batch001_003/images/batch_003_067.jpg,head_right,24.387413,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002170\BEE24-35_004390_det09_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
268,batch_003,68,../bee_direction_labeled_batch001_003/images/batch_003_068.jpg,unclear,72.09478,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001009\BEE24-33_001466_det28_tr0008.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
269,batch_003,69,../bee_direction_labeled_batch001_003/images/batch_003_069.jpg,head_left,95.662453,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001667\BEE24-33_004576_det33_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
270,batch_003,70,../bee_direction_labeled_batch001_003/images/batch_003_070.jpg,unclear,74.163719,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000381\BEE24-24_000068_det10_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
271,batch_003,71,../bee_direction_labeled_batch001_003/images/batch_003_071.jpg,unclear,7.188299,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000809\BEE24-33_001035_det33_tr0014.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
272,batch_003,72,../bee_direction_labeled_batch001_003/images/batch_003_072.jpg,unclear,-19.491634,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000662\BEE24-33_000501_det37_tr0015.jpg,codex visual review: not recognizable enough; left blank
273,batch_003,73,../bee_direction_labeled_batch001_003/images/batch_003_073.jpg,unclear,126.206154,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000972\BEE24-33_001313_det40_tr0001.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
274,batch_003,74,../bee_direction_labeled_batch001_003/images/batch_003_074.jpg,unclear,25.475719,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001741\BEE24-33_004863_det37_tr0009.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
275,batch_003,75,../bee_direction_labeled_batch001_003/images/batch_003_075.jpg,head_right,127.690842,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000529\BEE24-33_000023_det13_tr0000.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
276,batch_003,76,../bee_direction_labeled_batch001_003/images/batch_003_076.jpg,head_left,-10.973587,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001543\BEE24-33_004003_det38_tr0020.jpg,codex visual review: not recognizable enough; left blank
277,batch_003,77,../bee_direction_labeled_batch001_003/images/batch_003_077.jpg,head_right,61.68597,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001783\BEE24-33_004991_det38_tr0001.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
278,batch_003,78,../bee_direction_labeled_batch001_003/images/batch_003_078.jpg,head_right,101.972542,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002201\BEE24-13_000179_det04_tr0027.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
279,batch_003,79,../bee_direction_labeled_batch001_003/images/batch_003_079.jpg,head_right,5.857285,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001152\BEE24-33_002182_det24_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
280,batch_003,80,../bee_direction_labeled_batch001_003/images/batch_003_080.jpg,head_right,-8.708467,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000004\BEE24-01_000028_det03_tr0014.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
281,batch_003,81,../bee_direction_labeled_batch001_003/images/batch_003_081.jpg,unclear,41.727982,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001589\BEE24-33_004268_det32_tr0012.jpg,codex visual review: not recognizable enough; left blank
282,batch_003,82,../bee_direction_labeled_batch001_003/images/batch_003_082.jpg,unclear,46.593689,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001762\BEE24-33_004913_det38_tr0000.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
283,batch_003,83,../bee_direction_labeled_batch001_003/images/batch_003_083.jpg,unclear,-1.060651,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001262\BEE24-33_002532_det34_tr0002.jpg,codex visual review: not recognizable enough; left blank
284,batch_003,84,../bee_direction_labeled_batch001_003/images/batch_003_084.jpg,head_left,94.236481,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000403\BEE24-26_000005_det01_tr0003.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
285,batch_003,85,../bee_direction_labeled_batch001_003/images/batch_003_085.jpg,unclear,-28.293062,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000713\BEE24-33_000175_det35_tr0000.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
286,batch_003,86,../bee_direction_labeled_batch001_003/images/batch_003_086.jpg,head_left,39.393856,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000332\BEE24-23_000064_det00_tr0034.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
287,batch_003,87,../bee_direction_labeled_batch001_003/images/batch_003_087.jpg,unclear,5.927238,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000037\BEE24-06_000034_det02_tr0017.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
288,batch_003,88,../bee_direction_labeled_batch001_003/images/batch_003_088.jpg,unclear,-20.787298,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001371\BEE24-33_002888_det34_tr0012.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
289,batch_003,89,../bee_direction_labeled_batch001_003/images/batch_003_089.jpg,unclear,76.629189,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000908\BEE24-33_001136_det40_tr0004.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
290,batch_003,90,../bee_direction_labeled_batch001_003/images/batch_003_090.jpg,unclear,5.676987,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000443\BEE24-27_000056_det09_tr0020.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
291,batch_003,91,../bee_direction_labeled_batch001_003/images/batch_003_091.jpg,head_left,70.903816,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000097\BEE24-11_000013_det02_tr0009.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
292,batch_003,92,../bee_direction_labeled_batch001_003/images/batch_003_092.jpg,head_right,54.026386,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002022\BEE24-35_001429_det10_tr0005.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
293,batch_003,93,../bee_direction_labeled_batch001_003/images/batch_003_093.jpg,head_right,18.10191,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001199\BEE24-33_002411_det22_tr0018.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
294,batch_003,94,../bee_direction_labeled_batch001_003/images/batch_003_094.jpg,head_left,14.408337,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001033\BEE24-33_001785_det25_tr0007.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
295,batch_003,95,../bee_direction_labeled_batch001_003/images/batch_003_095.jpg,unclear,36.42308,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001520\BEE24-33_003803_det27_tr0021.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
296,batch_003,96,../bee_direction_labeled_batch001_003/images/batch_003_096.jpg,unclear,91.814819,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001470\BEE24-33_003460_det28_tr0021.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
297,batch_003,97,../bee_direction_labeled_batch001_003/images/batch_003_097.jpg,unclear,-6.641386,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\001348\BEE24-33_002806_det30_tr0011.jpg,codex visual review: not recognizable enough; left blank
298,batch_003,98,../bee_direction_labeled_batch001_003/images/batch_003_098.jpg,unclear,123.222946,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000990\BEE24-33_001548_det04_tr0017.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
299,batch_003,99,../bee_direction_labeled_batch001_003/images/batch_003_099.jpg,head_left,25.66341,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\002238\BEE24-16_000088_det02_tr0013.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
300,batch_003,100,../bee_direction_labeled_batch001_003/images/batch_003_100.jpg,head_right,-8.004136,D:\personal_resources\CV_research\AutoDL\train_20260501_sam_mask_soft_v2\000243\BEE24-18_000019_det08_tr0014.jpg,codex visual review: stripes mark abdomen; dark compact end marks head
301,batch_004,1,../bee_direction_labeled_batch004_200/images/batch_004_001.jpg,head_left,48.716290,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002040/BEE24-35_001886_det10_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.989586; left_prob=0.989586; right_prob=0.010414; quality=0.996072; mean_gray=121.01; std_gray=47.49; mean_sat=86.06; area=0.2197
302,batch_004,2,../bee_direction_labeled_batch004_200/images/batch_004_002.jpg,head_left,71.444092,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002127/BEE24-35_003679_det10_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.987642; left_prob=0.987642; right_prob=0.012358; quality=0.991998; mean_gray=117.01; std_gray=49.42; mean_sat=99.56; area=0.2317
303,batch_004,3,../bee_direction_labeled_batch004_200/images/batch_004_003.jpg,head_left,64.839104,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001991/BEE24-35_000748_det10_tr0001.jpg,auto_high_conf_binary_resnet_clear; confidence=0.999328; left_prob=0.999328; right_prob=0.000673; quality=0.975476; mean_gray=119.00; std_gray=45.87; mean_sat=87.34; area=0.2332
304,batch_004,4,../bee_direction_labeled_batch004_200/images/batch_004_004.jpg,head_left,113.002457,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001992/BEE24-35_000801_det08_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988366; left_prob=0.988366; right_prob=0.011634; quality=0.977461; mean_gray=109.63; std_gray=49.38; mean_sat=103.28; area=0.2359
305,batch_004,5,../bee_direction_labeled_batch004_200/images/batch_004_005.jpg,head_left,19.736761,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001996/BEE24-35_000864_det09_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.995939; left_prob=0.995939; right_prob=0.004061; quality=0.965186; mean_gray=128.49; std_gray=52.98; mean_sat=75.19; area=0.2490
306,batch_004,6,../bee_direction_labeled_batch004_200/images/batch_004_006.jpg,head_left,93.229439,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002042/BEE24-35_001904_det09_tr0000.jpg,auto_high_conf_binary_resnet_clear; confidence=0.996567; left_prob=0.996567; right_prob=0.003433; quality=0.962441; mean_gray=107.94; std_gray=48.47; mean_sat=88.33; area=0.2526
307,batch_004,7,../bee_direction_labeled_batch004_200/images/batch_004_007.jpg,head_left,80.293839,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002086/BEE24-35_002861_det09_tr0001.jpg,auto_high_conf_binary_resnet_clear; confidence=0.992677; left_prob=0.992677; right_prob=0.007323; quality=0.966520; mean_gray=106.35; std_gray=46.92; mean_sat=100.84; area=0.2300
308,batch_004,8,../bee_direction_labeled_batch004_200/images/batch_004_008.jpg,head_left,45.693237,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002107/BEE24-35_003263_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988271; left_prob=0.988271; right_prob=0.011729; quality=0.964296; mean_gray=129.21; std_gray=54.38; mean_sat=82.14; area=0.2724
309,batch_004,9,../bee_direction_labeled_batch004_200/images/batch_004_009.jpg,head_left,52.471973,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002183/BEE24-35_004689_det09_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.985921; left_prob=0.985921; right_prob=0.014079; quality=0.964388; mean_gray=115.52; std_gray=47.85; mean_sat=77.34; area=0.2584
310,batch_004,10,../bee_direction_labeled_batch004_200/images/batch_004_010.jpg,head_left,48.269482,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001999/BEE24-35_000954_det10_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.992974; left_prob=0.992974; right_prob=0.007026; quality=0.952687; mean_gray=118.18; std_gray=52.73; mean_sat=95.57; area=0.2894
311,batch_004,11,../bee_direction_labeled_batch004_200/images/batch_004_011.jpg,head_left,59.520710,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002169/BEE24-35_004383_det09_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.979196; left_prob=0.979196; right_prob=0.020804; quality=0.960879; mean_gray=112.69; std_gray=45.52; mean_sat=111.08; area=0.1965
312,batch_004,12,../bee_direction_labeled_batch004_200/images/batch_004_012.jpg,head_left,65.894913,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002164/BEE24-35_004272_det09_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.990631; left_prob=0.990631; right_prob=0.009369; quality=0.945792; mean_gray=99.86; std_gray=47.48; mean_sat=94.42; area=0.2457
313,batch_004,13,../bee_direction_labeled_batch004_200/images/batch_004_013.jpg,head_left,53.725433,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002036/BEE24-35_001822_det09_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.976578; left_prob=0.976578; right_prob=0.023422; quality=0.961420; mean_gray=111.14; std_gray=50.16; mean_sat=102.23; area=0.2643
314,batch_004,14,../bee_direction_labeled_batch004_200/images/batch_004_014.jpg,head_left,71.636414,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002161/BEE24-35_004241_det07_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.996113; left_prob=0.996113; right_prob=0.003887; quality=0.937346; mean_gray=100.72; std_gray=46.19; mean_sat=92.13; area=0.2470
315,batch_004,15,../bee_direction_labeled_batch004_200/images/batch_004_015.jpg,head_left,87.659058,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002016/BEE24-35_001331_det08_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.993867; left_prob=0.993867; right_prob=0.006133; quality=0.939044; mean_gray=114.18; std_gray=46.64; mean_sat=91.18; area=0.2923
316,batch_004,16,../bee_direction_labeled_batch004_200/images/batch_004_016.jpg,head_left,88.592056,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002153/BEE24-35_004125_det09_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.999494; left_prob=0.999494; right_prob=0.000506; quality=0.929601; mean_gray=91.88; std_gray=47.65; mean_sat=100.29; area=0.2458
