sample_id,filename,split,relative_path,source_image_path,image_sha256,mask_sha256,source_dataset,foreground_pixels,foreground_ratio
000835__BEE24-33_000304_det33_tr0000,000835__BEE24-33_000304_det33_tr0000.jpg,train,000835\BEE24-33_000304_det33_tr0000.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000835__BEE24-33_000304_det33_tr0000.jpg,581ebd8d6e97a009e57140684fb0d5d41eb00619acbc54cdda19a51b9818a885,9ff774728b6c430ada83e6db38d2c41b70ba4be29754df1a2206355b248ed634,hard75,1110,0.416042
000854__BEE24-33_000374_det18_tr0014,000854__BEE24-33_000374_det18_tr0014.jpg,train,000854\BEE24-33_000374_det18_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000854__BEE24-33_000374_det18_tr0014.jpg,4e502974a304ea4fbbf25be8d8251e41035e9e1da77acad8b92a94eb77a22d62,edb9e7ffd0013778c60ccb3fac13045f5d19eda0f04886da8989a472f84d50a8,hard75,622,0.294090
000854__BEE24-33_000393_det16_tr0020,000854__BEE24-33_000393_det16_tr0020.jpg,train,000854\BEE24-33_000393_det16_tr0020.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000854__BEE24-33_000393_det16_tr0020.jpg,d4a14857381b7cb11561aa14b9fb6dab3d596be6d4a662cd848c65d8a33b0aa7,661e4742f88768b80bfe880095245d057cf36107f2150e6eb54b759c11bdb932,hard75,771,0.308523
001362__BEE24-33_002852_det33_tr0003,001362__BEE24-33_002852_det33_tr0003.jpg,train,001362\BEE24-33_002852_det33_tr0003.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001362__BEE24-33_002852_det33_tr0003.jpg,5e590f9aa41636dbeb15d7760db6ffb7a8ecccaec9b9f24f991cef21a238b79c,3a745e7369bc004802f39568de80d2c58401d2978ec300b1b67746127b193b21,hard75,1147,0.511141
001396__BEE24-33_002995_det38_tr0002,001396__BEE24-33_002995_det38_tr0002.jpg,train,001396\BEE24-33_002995_det38_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001396__BEE24-33_002995_det38_tr0002.jpg,07fe837020c93b769a12aa6a08d0d81e7ffec1e79c898f0c612ea86cb8104f49,2f2ae8eecfb89fc7f2532722836a0cffee4e2e27d23aaeff99d8268a1f9dc33f,hard75,1283,0.570222
001474__BEE24-33_003442_det35_tr0004,001474__BEE24-33_003442_det35_tr0004.jpg,train,001474\BEE24-33_003442_det35_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001474__BEE24-33_003442_det35_tr0004.jpg,5fc879d4457744fd3c918167a581d248a77853c1d7b74d85e166b57260906a36,ccc578e503b7013d639a5bdfea86fbad5e9c8921fc40160b6ecd1b1b0a996ec2,hard75,1182,0.458851
001552__BEE24-33_004063_det35_tr0012,001552__BEE24-33_004063_det35_tr0012.jpg,train,001552\BEE24-33_004063_det35_tr0012.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001552__BEE24-33_004063_det35_tr0012.jpg,4f44dc3f81583c775be04e1fb0061ebe2259fb68441c29ae94e135d5d6df79e9,e9cf5d948868057e10164db9cbeadfcc75cbad956682f976bc462237120803dd,hard75,475,0.210550
001577__BEE24-33_004532_det08_tr0021,001577__BEE24-33_004532_det08_tr0021.jpg,train,001577\BEE24-33_004532_det08_tr0021.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001577__BEE24-33_004532_det08_tr0021.jpg,d69e9b283c525c68e8fedf68c84c2e720a4edcdfab2a6c8c3885a705beba7a2d,9d92e24fdeaec5c60ac95b119321084350b85ab1e1bc758ab4bc0d1aff380920,hard75,1000,0.457875
001621__BEE24-33_004397_det31_tr0000,001621__BEE24-33_004397_det31_tr0000.jpg,train,001621\BEE24-33_004397_det31_tr0000.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001621__BEE24-33_004397_det31_tr0000.jpg,99d634f7202ff21456772ab22e3fd8217382a3ccb896bd7cc87e4792aa044df2,89a426a43405d3497a73f34607f497ea243745467b58f86c94f385796fca134b,hard75,930,0.439509
001635__BEE24-33_004444_det34_tr0006,001635__BEE24-33_004444_det34_tr0006.jpg,train,001635\BEE24-33_004444_det34_tr0006.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001635__BEE24-33_004444_det34_tr0006.jpg,3f4b7ea4084ca03d113c3e2419a2da95622ddecb307492566c6c037d7565f45f,42bfc4ff07dbf70ff98d699312cf7c48beb4d609ca29ef5def2209ef7815f22b,hard75,1349,0.447281
001664__BEE24-33_004775_det12_tr0011,001664__BEE24-33_004775_det12_tr0011.jpg,train,001664\BEE24-33_004775_det12_tr0011.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001664__BEE24-33_004775_det12_tr0011.jpg,95ec9c2070a0d2f8a46f8f85b5b6b0a62edf885982422a419b53acffd72f1ebe,6bd2da1ebeeba4418cd03cbe6b5e138af6eb9eaa755c84321fddad5b610e2f8b,hard75,1009,0.477746
001664__BEE24-33_004790_det11_tr0012,001664__BEE24-33_004790_det11_tr0012.jpg,train,001664\BEE24-33_004790_det11_tr0012.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001664__BEE24-33_004790_det11_tr0012.jpg,6b7c3f384e085a6a24c818f7e145ef1a620ff9a051b01cf5ee22e179fed9c818,a2f19cd85c4b8dc3338bc6d2a981a90cd3ce87610818f6b6df89953dbce8c48d,hard75,1159,0.470373
001676__BEE24-33_004616_det31_tr0007,001676__BEE24-33_004616_det31_tr0007.jpg,train,001676\BEE24-33_004616_det31_tr0007.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001676__BEE24-33_004616_det31_tr0007.jpg,14138e993bf1e34d37089164eb7313babc267577510d0f9bbfa40d8a90d43cd9,8d86081d499ed79c43da65a56c80378a6d92257959a355099a87ff538a864986,hard75,955,0.340342
001717__BEE24-33_004768_det31_tr0015,001717__BEE24-33_004768_det31_tr0015.jpg,train,001717\BEE24-33_004768_det31_tr0015.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001717__BEE24-33_004768_det31_tr0015.jpg,7ce199eca8ffe4a75e575676ee43cf03d7a181cc521572556d3a8c8929b0861a,63795ca574c92319a2ff7ee13f3e94be53af48dab84950220036020c0d6ac818,v1_190,1646,0.481850
001734__BEE24-33_004814_det42_tr0004,001734__BEE24-33_004814_det42_tr0004.jpg,train,001734\BEE24-33_004814_det42_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001734__BEE24-33_004814_det42_tr0004.jpg,65843f0e1fc928ff84f8eab704d165dbd1db8bd49f27b7d9a23ccee1f1c15700,fb8ab2d9d7996b280b805f3cf2d2851e69f2b30cdd1a92db8d9a5517ee739a8c,hard75,1074,0.511429
001974__BEE24-35_000204_det10_tr0008,001974__BEE24-35_000204_det10_tr0008.jpg,train,001974\BEE24-35_000204_det10_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\001974__BEE24-35_000204_det10_tr0008.jpg,ba7ebe57a6a3e595c4c7d5565cb34af2b777286996ff46c45011d465fefed5ee,d73734995bea90da2a0974c63db4ffaf4d1935f166db5e994d69933c0eb26665,hard75,3435,0.276437
001974__BEE24-35_000214_det10_tr0014,001974__BEE24-35_000214_det10_tr0014.jpg,train,001974\BEE24-35_000214_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001974__BEE24-35_000214_det10_tr0014.jpg,6c18c272bc409dda0302df656dc88d2aacb3d3522c3a0b4b8fdd1786fe68b29b,0f1135e2afb3fc7f30fa848868a31011dbbf8c8f67ab4adb496fc912569f0d53,v1_190,3218,0.452984
001976__BEE24-35_000717_det07_tr0004,001976__BEE24-35_000717_det07_tr0004.jpg,train,001976\BEE24-35_000717_det07_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001976__BEE24-35_000717_det07_tr0004.jpg,a5d1ace599b88c19910c37a45572776b2b9870520d27f66bbe2de30a92926d95,c7849bd6011206d6dc6978e16bcb9ecb4a9f70698d4ae95438f27d9b1d99177c,v1_190,2525,0.342512
001995__BEE24-35_000855_det08_tr0002,001995__BEE24-35_000855_det08_tr0002.jpg,train,001995\BEE24-35_000855_det08_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001995__BEE24-35_000855_det08_tr0002.jpg,e880314383120b94e522ada40d81e5a3d73be36383ac8393974efd96def15877,a3ce2b8b1aaec6edc3a34c89c12340f71eea21d39c113b5325566e58fcd3d46e,v1_190,3587,0.517157
001995__BEE24-35_000930_det08_tr0008,001995__BEE24-35_000930_det08_tr0008.jpg,train,001995\BEE24-35_000930_det08_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001995__BEE24-35_000930_det08_tr0008.jpg,daa15f447017af666dbcd45a2c15e1dbbb0c483317ab8b6b85daea6843d1e34c,96057935ed9dcc9b9a38adedab88bea2d453c5f246de2413d7443d338b76c75e,v1_190,2180,0.305965
001996__BEE24-35_000864_det09_tr0010,001996__BEE24-35_000864_det09_tr0010.jpg,train,001996\BEE24-35_000864_det09_tr0010.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001996__BEE24-35_000864_det09_tr0010.jpg,d72731f8e7040a47e39e109abf95c2f32156190d6096603e6192ff401a3f1d69,04c79807f838cd38e5f1e16a316604bd0bcb38e2bd02b94681eb2f6926d8cf27,v1_190,3316,0.360278
001999__BEE24-35_000979_det10_tr0018,001999__BEE24-35_000979_det10_tr0018.jpg,train,001999\BEE24-35_000979_det10_tr0018.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\001999__BEE24-35_000979_det10_tr0018.jpg,6655c73e365fb54b70017996d4d3e973049aa77289fd964158cd2df569b8b025,0a86a7d7481e759b283aebf995590ae5f70ceb992871d2cc1a4eb5f375c32fe3,v1_190,2686,0.372228
002005__BEE24-35_001075_det11_tr0015,002005__BEE24-35_001075_det11_tr0015.jpg,train,002005\BEE24-35_001075_det11_tr0015.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002005__BEE24-35_001075_det11_tr0015.jpg,d7848bb045cdc38c230ff834720bc11aae94d12a219624e1766ab926feb6c0c1,884d71022b829d0c69682cf4128ec58111f1d19603006938f507e34857c27dcb,v1_190,1267,0.248139
002006__BEE24-35_001129_det09_tr0011,002006__BEE24-35_001129_det09_tr0011.jpg,train,002006\BEE24-35_001129_det09_tr0011.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002006__BEE24-35_001129_det09_tr0011.jpg,af7c38574dbc695c6ce858ee7fb7fbbd72e143c3e90f25b2bf7cfa0a22d81f50,750f9aec71d29f402d73b61e5c2f767713dbd573e6c56e57bc7d635f356ce9b7,hard75,1863,0.340088
002008__BEE24-35_001123_det10_tr0014,002008__BEE24-35_001123_det10_tr0014.jpg,train,002008\BEE24-35_001123_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002008__BEE24-35_001123_det10_tr0014.jpg,ea4f131f66e9395b861ee0b0dc6078927a82b1eef84cb45478750c6e9619134f,8bbde11deb5efd175819015b7afbd78be4894dc9607a4381abc2b96678cab0cd,v1_190,3014,0.400585
002010__BEE24-35_001211_det08_tr0014,002010__BEE24-35_001211_det08_tr0014.jpg,train,002010\BEE24-35_001211_det08_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002010__BEE24-35_001211_det08_tr0014.jpg,87b8f1309b52e272a9cb042ec13ee467485c541a2a30fb882f40c8f12db0b173,242dc8662f8fc2408fe7708dc7f420dd012b90372ddf73756e6b9ab3c6a5a4cd,v1_190,3664,0.405130
002012__BEE24-35_001199_det11_tr0007,002012__BEE24-35_001199_det11_tr0007.jpg,train,002012\BEE24-35_001199_det11_tr0007.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002012__BEE24-35_001199_det11_tr0007.jpg,abbfecd774b4c0e26ad53b673fd2069d72249b653fa0ae4e8f4b889e0c2b34ba,9839f705f6f0108bd03e8b30bc871496ca00f82d20b69d9f890c35fd89e06b15,v1_190,3829,0.455833
002013__BEE24-35_001221_det11_tr0021,002013__BEE24-35_001221_det11_tr0021.jpg,train,002013\BEE24-35_001221_det11_tr0021.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002013__BEE24-35_001221_det11_tr0021.jpg,f9726bc5f514d6b04ea294405baeb051606ac3fd71c6ac61c9c0ac69133726d0,2a6dcb452ce33e81e0da9c820793251cb2d398b3ce81afd550d0c6a0b54d30a9,hard75,886,0.200907
002015__BEE24-35_001324_det08_tr0022,002015__BEE24-35_001324_det08_tr0022.jpg,train,002015\BEE24-35_001324_det08_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002015__BEE24-35_001324_det08_tr0022.jpg,f71d0a67342b191213b494125f49d580e0ec6acadc30d76e4fd019ed3b076a3f,42f38507aa146b951821b380e10be1f4b99e3e3f8e8b8e1314dbc28249170078,v1_190,3971,0.414683
002015__BEE24-35_001326_det08_tr0023,002015__BEE24-35_001326_det08_tr0023.jpg,train,002015\BEE24-35_001326_det08_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002015__BEE24-35_001326_det08_tr0023.jpg,07c0cf546b98e420fc026428fb2a1db8645729676447cb01ebcf05812b640dd4,62582f58c0d6b45d8729a2d124cb70f732b9235cea935fcca9d3bb42e9db151e,v1_190,4304,0.449457
002016__BEE24-35_001328_det09_tr0005,002016__BEE24-35_001328_det09_tr0005.jpg,train,002016\BEE24-35_001328_det09_tr0005.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002016__BEE24-35_001328_det09_tr0005.jpg,6b07c4de7259d2a1b864e758b7769ba35e92887a3f6596ea1d435e47b8cd9a92,d7a134a862f87f824ef86bebb0ea1b6dc237931b5144ab8233476b1099a5d212,v1_190,3258,0.404620
002018__BEE24-35_001354_det10_tr0014,002018__BEE24-35_001354_det10_tr0014.jpg,train,002018\BEE24-35_001354_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002018__BEE24-35_001354_det10_tr0014.jpg,411e0ac83de7e0f9b785c6cf45e2e3523aa234812ea5da5b32af3b6a4f597ddf,2e296517eed41485b15adf5d54aaf44abfa5583802d68db588715f32ff922fad,v1_190,3747,0.625125
002021__BEE24-35_001424_det09_tr0017,002021__BEE24-35_001424_det09_tr0017.jpg,train,002021\BEE24-35_001424_det09_tr0017.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002021__BEE24-35_001424_det09_tr0017.jpg,13db28df19186700c2a7b3564abd26b7085a07fc80ddb407f9be586edfef4d9e,3a3db6469b69d03dc8f66d898889192718dc293c1826b1607f2c5a8530160dc4,v1_190,3952,0.416614
002021__BEE24-35_001429_det09_tr0021,002021__BEE24-35_001429_det09_tr0021.jpg,train,002021\BEE24-35_001429_det09_tr0021.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002021__BEE24-35_001429_det09_tr0021.jpg,b6e31dc4b9ed1ad8cea635c2e60c6bd0a2db3706fd1a5acf67b6145f60410991,09edab4e99ff76d61bb95897ea00b3b86c466c1ef16c8f936de4a4fab48d5586,v1_190,2310,0.273729
002021__BEE24-35_001431_det09_tr0023,002021__BEE24-35_001431_det09_tr0023.jpg,train,002021\BEE24-35_001431_det09_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002021__BEE24-35_001431_det09_tr0023.jpg,cd8231f57c8b03018a6709fe9454a7811650751eb3bdc6febc14aa21353eb847,4fa201ae43e1301c1d25e782267caed63988edd2070d20918d1bd082878aef19,hard75,1150,0.109775
002022__BEE24-35_001446_det09_tr0013,002022__BEE24-35_001446_det09_tr0013.jpg,train,002022\BEE24-35_001446_det09_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002022__BEE24-35_001446_det09_tr0013.jpg,559e0150aed36277005de6588c38a062936d379d6a19ffa199bb7516ffe5a670,6478eb3667b6f967227ec92c09cd20a2cf57794c65ca067c24ebb27b5c1f030f,v1_190,3042,0.353721
002023__BEE24-35_001528_det09_tr0021,002023__BEE24-35_001528_det09_tr0021.jpg,train,002023\BEE24-35_001528_det09_tr0021.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002023__BEE24-35_001528_det09_tr0021.jpg,599d5fb9ba93c688ebe16a867705035b85de2dbd30a8a2eaff29d7439896eda5,55fe9b60a602807262d7ec55e540850b49faa12a80ce1e52fdbb5a37db3f2529,v1_190,2557,0.392660
002026__BEE24-35_001548_det10_tr0013,002026__BEE24-35_001548_det10_tr0013.jpg,train,002026\BEE24-35_001548_det10_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002026__BEE24-35_001548_det10_tr0013.jpg,8025ab0fbf714ecf9f5d098fc5879e502c999a39efd17bfafff32371c78bd7c6,023e90fe62e01ab4d4fec59cdeafc99e3309a9be4bb0eff1e9496af4ff8617ac,v1_190,3640,0.432099
002027__BEE24-35_001607_det09_tr0019,002027__BEE24-35_001607_det09_tr0019.jpg,train,002027\BEE24-35_001607_det09_tr0019.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002027__BEE24-35_001607_det09_tr0019.jpg,c3115d18578c04b944db83043c6019e029aebc555066226bd580e7b73b784e82,9507c4189aa7657e4fac5d941ded1dc98efe423bc844fd5bc5594d183846312d,v1_190,2904,0.402160
002029__BEE24-35_001584_det11_tr0014,002029__BEE24-35_001584_det11_tr0014.jpg,train,002029\BEE24-35_001584_det11_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002029__BEE24-35_001584_det11_tr0014.jpg,cca7b8cc0e4e63c83375abf6579babb59c02ac918211bccc914a6b9c812d2195,b61a0ea3441fafc7f6305e43b3e878fb2a566ab094c33b54726795c7c3778d61,v1_190,2718,0.326291
002033__BEE24-35_001645_det09_tr0014,002033__BEE24-35_001645_det09_tr0014.jpg,train,002033\BEE24-35_001645_det09_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002033__BEE24-35_001645_det09_tr0014.jpg,ce28fc36ba93559aa68f097426b0167be85044449e7aaecf52832f61eb3a1677,a8a54af8f54260c309307d09e959d6f2de53eeaaacffaf6f6f2a71425671af73,v1_190,3328,0.411321
002036__BEE24-35_001815_det09_tr0001,002036__BEE24-35_001815_det09_tr0001.jpg,train,002036\BEE24-35_001815_det09_tr0001.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002036__BEE24-35_001815_det09_tr0001.jpg,6eabaf69d6a9a1eb2e302668ecff019d7ba5556d859189fce07f988ff1f1360a,76832d61864074726e3faf8ea0840a120c14672e146899611da1dc17d0d59b53,v1_190,2643,0.338846
002036__BEE24-35_001817_det09_tr0003,002036__BEE24-35_001817_det09_tr0003.jpg,train,002036\BEE24-35_001817_det09_tr0003.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002036__BEE24-35_001817_det09_tr0003.jpg,8e66c4a11310ed60afa2a191e5b5fc0e1e1baf528521c3a5bd0bea38e96d0943,b87a690bea6a6f8e8c74d9e45a0dc6f5bb86b05e46c10e951a2f0bdd26863078,v1_190,2461,0.315513
002037__BEE24-35_001830_det10_tr0007,002037__BEE24-35_001830_det10_tr0007.jpg,train,002037\BEE24-35_001830_det10_tr0007.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002037__BEE24-35_001830_det10_tr0007.jpg,a410af7a55acccbdd5ca08fb4e04bd3ca671a3ad66ef83c94b1ddcf6f54943cf,1c5cba34adc434cc82851e92c69b9572f585978335deb22ac852853b8fb70169,hard75,3721,0.375101
002044__BEE24-35_001972_det09_tr0013,002044__BEE24-35_001972_det09_tr0013.jpg,train,002044\BEE24-35_001972_det09_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002044__BEE24-35_001972_det09_tr0013.jpg,794cadb730f82f113459ec7d4de5d8dac97aecdfc6ddf567f418ab0a949a5b1e,96a4054b3208bc16684d472cce63a7ee3ce770ec1f5ec951a355ceece76eafbc,v1_190,3555,0.477309
002044__BEE24-35_001975_det09_tr0014,002044__BEE24-35_001975_det09_tr0014.jpg,train,002044\BEE24-35_001975_det09_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002044__BEE24-35_001975_det09_tr0014.jpg,9fc4a8aafac7c448c0877e20e13dac49daa027285e73fd65543ba02b42f8a947,758a6f866b2b5116236c476afcb805b874205c35c94e3cd5347f40b558553495,v1_190,3548,0.476369
002046__BEE24-35_002057_det06_tr0023,002046__BEE24-35_002057_det06_tr0023.jpg,train,002046\BEE24-35_002057_det06_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002046__BEE24-35_002057_det06_tr0023.jpg,ecfc5b396f1f3d3ac4ac3ac7f2f7349971d07dd02d059a75870187120ae605e0,5b24dabf3bcda37d91e420e4799e9aa0f68176f73fff25cfe2cd5e7e5f301581,v1_190,1575,0.246248
002047__BEE24-35_002020_det08_tr0021,002047__BEE24-35_002020_det08_tr0021.jpg,train,002047\BEE24-35_002020_det08_tr0021.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002047__BEE24-35_002020_det08_tr0021.jpg,13fd3e7ef258b88715e5f7b888207cbc96935c8900dfd0161aea2f3f56e3ffde,dedb01d507825d9f54d3e094348eebfc1bbfd45693c965e4d7cd9499c66495ee,v1_190,3322,0.494125
002057__BEE24-35_002234_det08_tr0000,002057__BEE24-35_002234_det08_tr0000.jpg,train,002057\BEE24-35_002234_det08_tr0000.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002057__BEE24-35_002234_det08_tr0000.jpg,519a35f768e394676eccc5d7b7e52b366c226ced37d26a9c52949d8c197855e0,6e7595ccb2fdfe343ada2a0f3e2a9cc3960bd43a79000546c1d3474de61df651,hard75,2349,0.175876
002059__BEE24-35_004810_det02_tr0022,002059__BEE24-35_004810_det02_tr0022.jpg,train,002059\BEE24-35_004810_det02_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002059__BEE24-35_004810_det02_tr0022.jpg,14e385221c4eefe170d494942cc70504564185cbedfdcb7727322a43d67b471c,af1ba709ee58eca2a15aba26a495b145202497ecb2d29a5c6044bc5a942e7fe7,v1_190,2613,0.546196
002064__BEE24-35_002360_det08_tr0010,002064__BEE24-35_002360_det08_tr0010.jpg,train,002064\BEE24-35_002360_det08_tr0010.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002064__BEE24-35_002360_det08_tr0010.jpg,c0c6f76e9d84a03d0f9b7d4941fd00cd666b4903c63e0be55e1e3c6faacf1126,2047ea7304718617e9b20bb4f036149498dbf8b2d572f6fc6c44edfdb817a94d,v1_190,3238,0.484151
002076__BEE24-35_002701_det05_tr0010,002076__BEE24-35_002701_det05_tr0010.jpg,train,002076\BEE24-35_002701_det05_tr0010.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002076__BEE24-35_002701_det05_tr0010.jpg,8718f8c193362519b64962424d016c70cffb09c55fd3235078a8679a5818a60b,a9b14ba108d75dfa62d71fbd5b547ceb8535ad42e01c5477cad132b91db131d7,hard75,1360,0.447958
002077__BEE24-35_002715_det06_tr0014,002077__BEE24-35_002715_det06_tr0014.jpg,train,002077\BEE24-35_002715_det06_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002077__BEE24-35_002715_det06_tr0014.jpg,41dd2f100ef4457c4df988cefaad60c288f2b8be920f9ba7bb63dbbcb4a942fc,d11f0cf8d36eb7dbe26800f33166fa259e44409a36912901d45b82fcad4104d4,v1_190,3783,0.485000
002077__BEE24-35_002726_det06_tr0019,002077__BEE24-35_002726_det06_tr0019.jpg,train,002077\BEE24-35_002726_det06_tr0019.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002077__BEE24-35_002726_det06_tr0019.jpg,5096f6f23933a1757f4db98df802a78407c981bf2c7ec4b21518c16608c8f591,67ae26ff5c4d0ce1e0c692adff93e5c5eefaa457962992cf5dae9b12e3e709a9,v1_190,1838,0.235641
002080__BEE24-35_002791_det05_tr0017,002080__BEE24-35_002791_det05_tr0017.jpg,train,002080\BEE24-35_002791_det05_tr0017.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\002080__BEE24-35_002791_det05_tr0017.jpg,76aaee00b4e556d82cbafeaca1113ada4c39135b87208e04a9f17b4a59832923,fe5b0b9a2b8b2d0bc26c4acef5f21c7c8c10805aacba626d29607a1677b3d20d,v1_190,3209,0.441100
002083__BEE24-35_002824_det07_tr0003,002083__BEE24-35_002824_det07_tr0003.jpg,train,002083\BEE24-35_002824_det07_tr0003.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\002083__BEE24-35_002824_det07_tr0003.jpg,450153f1f7b01a60e4d8d14e0747c9a29218ccaf4f3c41e55eeb3c015368da1f,e9566c120c3eae8d8960aefdefcf6198c24fa50d0543f8a2f98a02a75523fc3f,hard75,865,0.256982
