global_index,batch,batch_index,image_path,label,angle_degrees,original_source,notes
437,batch_004,137,images/batch_004_137.jpg,head_right,33.644989,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002121/BEE24-35_003498_det09_tr0015.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988020; left_prob=0.011980; right_prob=0.988020; quality=0.860348; mean_gray=87.81; std_gray=47.79; mean_sat=111.63; area=0.3359
438,batch_004,138,images/batch_004_138.jpg,head_right,42.658562,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001983/BEE24-35_000332_det10_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.957180; left_prob=0.042820; right_prob=0.957180; quality=0.897489; mean_gray=92.53; std_gray=50.80; mean_sat=102.25; area=0.2987
439,batch_004,139,images/batch_004_139.jpg,head_right,-29.812534,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002189/BEE24-35_004974_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.967558; left_prob=0.032442; right_prob=0.967558; quality=0.883727; mean_gray=103.00; std_gray=48.94; mean_sat=114.11; area=0.3523
440,batch_004,140,images/batch_004_140.jpg,head_right,1.222167,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001693/BEE24-33_004888_det14_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.971317; left_prob=0.028683; right_prob=0.971317; quality=0.876999; mean_gray=86.13; std_gray=45.26; mean_sat=140.31; area=0.2790
441,batch_004,141,images/batch_004_141.jpg,head_right,-0.336278,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000828/BEE24-33_001142_det10_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.993197; left_prob=0.006803; right_prob=0.993197; quality=0.848530; mean_gray=92.43; std_gray=42.43; mean_sat=138.86; area=0.3106
442,batch_004,142,images/batch_004_142.jpg,head_right,17.637444,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002186/BEE24-35_004874_det08_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.951829; left_prob=0.048171; right_prob=0.951829; quality=0.898838; mean_gray=102.53; std_gray=46.16; mean_sat=99.63; area=0.3089
443,batch_004,143,images/batch_004_143.jpg,head_right,35.542152,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002160/BEE24-35_004228_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.976777; left_prob=0.023223; right_prob=0.976777; quality=0.866925; mean_gray=83.17; std_gray=46.00; mean_sat=76.57; area=0.2766
444,batch_004,144,images/batch_004_144.jpg,head_right,68.140335,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002185/BEE24-35_004789_det08_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.955964; left_prob=0.044036; right_prob=0.955964; quality=0.888492; mean_gray=99.76; std_gray=44.02; mean_sat=94.37; area=0.2924
445,batch_004,145,images/batch_004_145.jpg,head_right,-8.609872,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002125/BEE24-35_003664_det09_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.935318; left_prob=0.064682; right_prob=0.935318; quality=0.913720; mean_gray=116.81; std_gray=52.58; mean_sat=71.81; area=0.3090
446,batch_004,146,images/batch_004_146.jpg,head_right,-20.995258,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002055/BEE24-35_002184_det07_tr0004.jpg,auto_high_conf_binary_resnet_clear; confidence=0.927702; left_prob=0.072298; right_prob=0.927702; quality=0.922367; mean_gray=124.62; std_gray=56.50; mean_sat=82.76; area=0.3339
447,batch_004,147,images/batch_004_147.jpg,head_right,13.504238,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002191/BEE24-35_004975_det09_tr0021.jpg,auto_high_conf_binary_resnet_clear; confidence=0.986249; left_prob=0.013751; right_prob=0.986249; quality=0.847831; mean_gray=101.48; std_gray=47.86; mean_sat=71.09; area=0.3577
448,batch_004,148,images/batch_004_148.jpg,head_right,62.866520,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002058/BEE24-35_002256_det08_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.989241; left_prob=0.010759; right_prob=0.989241; quality=0.841390; mean_gray=87.38; std_gray=46.90; mean_sat=105.72; area=0.3528
449,batch_004,149,images/batch_004_149.jpg,head_right,63.488846,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002020/BEE24-35_001406_det10_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.974309; left_prob=0.025691; right_prob=0.974309; quality=0.858188; mean_gray=88.11; std_gray=40.61; mean_sat=122.02; area=0.2632
450,batch_004,150,images/batch_004_150.jpg,head_right,8.609466,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002091/BEE24-35_002956_det08_tr0004.jpg,auto_high_conf_binary_resnet_clear; confidence=0.986307; left_prob=0.013693; right_prob=0.986307; quality=0.843506; mean_gray=91.60; std_gray=47.51; mean_sat=111.76; area=0.3696
451,batch_004,151,images/batch_004_151.jpg,head_right,14.481247,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001985/BEE24-35_000492_det08_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.991879; left_prob=0.008121; right_prob=0.991879; quality=0.835024; mean_gray=80.27; std_gray=45.23; mean_sat=122.38; area=0.3216
452,batch_004,152,images/batch_004_152.jpg,head_right,4.296775,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000793/BEE24-33_000258_det30_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.973888; left_prob=0.026112; right_prob=0.973888; quality=0.850847; mean_gray=93.97; std_gray=44.44; mean_sat=126.52; area=0.3337
453,batch_004,153,images/batch_004_153.jpg,head_right,99.654114,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001041/BEE24-33_002031_det04_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.979714; left_prob=0.020286; right_prob=0.979714; quality=0.840334; mean_gray=83.06; std_gray=40.84; mean_sat=151.84; area=0.2758
454,batch_004,154,images/batch_004_154.jpg,head_right,15.867741,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002175/BEE24-35_004500_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.966362; left_prob=0.033638; right_prob=0.966362; quality=0.854531; mean_gray=97.30; std_gray=53.13; mean_sat=119.57; area=0.3769
455,batch_004,155,images/batch_004_155.jpg,head_right,29.730307,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001804/BEE24-33_001741_det13_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.958775; left_prob=0.041225; right_prob=0.958775; quality=0.860547; mean_gray=89.90; std_gray=43.14; mean_sat=137.23; area=0.2925
456,batch_004,156,images/batch_004_156.jpg,head_right,0.547654,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002105/BEE24-35_003222_det11_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.975101; left_prob=0.024899; right_prob=0.975101; quality=0.839945; mean_gray=92.69; std_gray=45.60; mean_sat=108.20; area=0.3580
457,batch_004,157,images/batch_004_157.jpg,head_right,40.312458,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002043/BEE24-35_001970_det08_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.963070; left_prob=0.036930; right_prob=0.963070; quality=0.854497; mean_gray=86.67; std_gray=46.02; mean_sat=105.37; area=0.3219
458,batch_004,158,images/batch_004_158.jpg,head_right,17.474089,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002188/BEE24-35_004944_det08_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.918656; left_prob=0.081344; right_prob=0.918656; quality=0.908541; mean_gray=95.40; std_gray=50.77; mean_sat=88.75; area=0.2916
459,batch_004,159,images/batch_004_159.jpg,head_right,33.722340,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002038/BEE24-35_001889_det08_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.949433; left_prob=0.050567; right_prob=0.949433; quality=0.864582; mean_gray=106.97; std_gray=40.86; mean_sat=90.62; area=0.3166
460,batch_004,160,images/batch_004_160.jpg,head_right,3.156320,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001972/BEE24-35_000002_det08_tr0000.jpg,auto_high_conf_binary_resnet_clear; confidence=0.926976; left_prob=0.073024; right_prob=0.926976; quality=0.889232; mean_gray=106.81; std_gray=48.36; mean_sat=89.39; area=0.3564
461,batch_004,161,images/batch_004_161.jpg,head_right,82.192757,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002115/BEE24-35_004778_det05_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.966281; left_prob=0.033719; right_prob=0.966281; quality=0.839253; mean_gray=92.45; std_gray=44.60; mean_sat=115.43; area=0.3475
462,batch_004,162,images/batch_004_162.jpg,head_right,13.238433,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002047/BEE24-35_002004_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.901506; left_prob=0.098494; right_prob=0.901506; quality=0.915287; mean_gray=106.30; std_gray=58.18; mean_sat=84.20; area=0.3165
463,batch_004,163,images/batch_004_163.jpg,head_right,-32.575928,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000815/BEE24-33_000302_det21_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.947429; left_prob=0.052571; right_prob=0.947429; quality=0.858318; mean_gray=84.09; std_gray=45.47; mean_sat=128.42; area=0.3022
464,batch_004,164,images/batch_004_164.jpg,head_right,17.528479,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002026/BEE24-35_001538_det11_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.937292; left_prob=0.062708; right_prob=0.937292; quality=0.869752; mean_gray=96.43; std_gray=45.11; mean_sat=104.52; area=0.3208
465,batch_004,165,images/batch_004_165.jpg,head_right,60.221153,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002032/BEE24-35_001623_det10_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.920883; left_prob=0.079117; right_prob=0.920883; quality=0.889460; mean_gray=97.71; std_gray=44.35; mean_sat=102.76; area=0.2879
466,batch_004,166,images/batch_004_166.jpg,head_right,-28.891422,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001526/BEE24-33_003723_det39_tr0018.jpg,auto_high_conf_binary_resnet_clear; confidence=0.957516; left_prob=0.042484; right_prob=0.957516; quality=0.844591; mean_gray=82.49; std_gray=43.92; mean_sat=149.51; area=0.3006
467,batch_004,167,images/batch_004_167.jpg,head_right,18.620333,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002167/BEE24-35_004360_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.974510; left_prob=0.025490; right_prob=0.974510; quality=0.822092; mean_gray=78.24; std_gray=47.33; mean_sat=94.55; area=0.3566
468,batch_004,168,images/batch_004_168.jpg,head_right,18.264597,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001993/BEE24-35_000830_det08_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.918505; left_prob=0.081494; right_prob=0.918505; quality=0.890190; mean_gray=82.48; std_gray=48.98; mean_sat=80.48; area=0.2774
469,batch_004,169,images/batch_004_169.jpg,head_right,2.990513,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000782/BEE24-33_000345_det08_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.911570; left_prob=0.088430; right_prob=0.911570; quality=0.898519; mean_gray=96.71; std_gray=42.07; mean_sat=86.28; area=0.1929
470,batch_004,170,images/batch_004_170.jpg,head_right,-31.447720,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001826/BEE24-33_001709_det31_tr0001.jpg,auto_high_conf_binary_resnet_clear; confidence=0.983991; left_prob=0.016009; right_prob=0.983991; quality=0.807319; mean_gray=87.82; std_gray=42.85; mean_sat=138.47; area=0.3608
471,batch_004,171,images/batch_004_171.jpg,head_right,-16.533514,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001630/BEE24-33_001721_det00_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.924097; left_prob=0.075903; right_prob=0.924097; quality=0.879916; mean_gray=92.24; std_gray=42.24; mean_sat=123.78; area=0.2619
472,batch_004,172,images/batch_004_172.jpg,head_right,26.461807,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001316/BEE24-33_002683_det31_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.968465; left_prob=0.031535; right_prob=0.968465; quality=0.824863; mean_gray=80.20; std_gray=41.08; mean_sat=151.20; area=0.2919
473,batch_004,173,images/batch_004_173.jpg,head_right,10.198355,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000920/BEE24-33_001167_det37_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.951508; left_prob=0.048492; right_prob=0.951508; quality=0.845342; mean_gray=86.89; std_gray=41.14; mean_sat=142.63; area=0.2838
474,batch_004,174,images/batch_004_174.jpg,head_right,-6.239610,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002114/BEE24-35_003409_det09_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.944169; left_prob=0.055831; right_prob=0.944169; quality=0.853898; mean_gray=112.48; std_gray=52.63; mean_sat=119.56; area=0.4262
475,batch_004,175,images/batch_004_175.jpg,head_right,37.198776,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002096/BEE24-35_003258_det07_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.925047; left_prob=0.074953; right_prob=0.925047; quality=0.876702; mean_gray=97.79; std_gray=43.85; mean_sat=101.96; area=0.3016
476,batch_004,176,images/batch_004_176.jpg,head_right,-34.386742,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001780/BEE24-33_004977_det36_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.970443; left_prob=0.029557; right_prob=0.970443; quality=0.821027; mean_gray=81.69; std_gray=38.65; mean_sat=146.82; area=0.2763
477,batch_004,177,images/batch_004_177.jpg,head_right,55.554398,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002027/BEE24-35_001572_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.979390; left_prob=0.020610; right_prob=0.979390; quality=0.809948; mean_gray=86.70; std_gray=46.89; mean_sat=132.51; area=0.3967
478,batch_004,178,images/batch_004_178.jpg,head_right,-10.426271,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001656/BEE24-33_002545_det00_tr0013.jpg,auto_high_conf_binary_resnet_clear; confidence=0.978558; left_prob=0.021442; right_prob=0.978558; quality=0.805478; mean_gray=84.26; std_gray=41.09; mean_sat=141.29; area=0.3333
479,batch_004,179,images/batch_004_179.jpg,head_right,67.884232,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000764/BEE24-33_001006_det16_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.905396; left_prob=0.094604; right_prob=0.905396; quality=0.892146; mean_gray=93.73; std_gray=43.25; mean_sat=148.18; area=0.2596
480,batch_004,180,images/batch_004_180.jpg,head_right,32.853416,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001998/BEE24-35_000874_det11_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.979800; left_prob=0.020200; right_prob=0.979800; quality=0.800212; mean_gray=77.51; std_gray=43.74; mean_sat=113.63; area=0.3479
481,batch_004,181,images/batch_004_181.jpg,head_right,-41.154297,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000672/BEE24-33_000835_det35_tr0002.jpg,auto_high_conf_binary_resnet_clear; confidence=0.961380; left_prob=0.038620; right_prob=0.961380; quality=0.822682; mean_gray=78.47; std_gray=39.42; mean_sat=134.96; area=0.2718
482,batch_004,182,images/batch_004_182.jpg,head_right,-17.987007,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002174/BEE24-35_004506_det08_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.956201; left_prob=0.043799; right_prob=0.956201; quality=0.828705; mean_gray=87.85; std_gray=46.10; mean_sat=103.61; area=0.3644
483,batch_004,183,images/batch_004_183.jpg,head_right,43.540649,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002064/BEE24-35_002354_det08_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.960924; left_prob=0.039076; right_prob=0.960924; quality=0.822742; mean_gray=81.73; std_gray=42.75; mean_sat=114.45; area=0.3178
484,batch_004,184,images/batch_004_184.jpg,head_right,22.033005,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001874/BEE24-33_002120_det28_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.959499; left_prob=0.040501; right_prob=0.959499; quality=0.823161; mean_gray=91.37; std_gray=42.10; mean_sat=130.80; area=0.3409
485,batch_004,185,images/batch_004_185.jpg,head_right,-27.352417,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001850/BEE24-33_001756_det26_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.911838; left_prob=0.088162; right_prob=0.911838; quality=0.880155; mean_gray=97.51; std_gray=44.57; mean_sat=129.03; area=0.3033
486,batch_004,186,images/batch_004_186.jpg,head_right,30.968206,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001943/BEE24-33_004043_det21_tr0018.jpg,auto_high_conf_binary_resnet_clear; confidence=0.951223; left_prob=0.048777; right_prob=0.951223; quality=0.828568; mean_gray=82.30; std_gray=41.69; mean_sat=138.06; area=0.2997
487,batch_004,187,images/batch_004_187.jpg,head_right,0.238609,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001302/BEE24-33_002682_det19_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.976970; left_prob=0.023030; right_prob=0.976970; quality=0.795968; mean_gray=80.66; std_gray=39.83; mean_sat=144.68; area=0.3224
488,batch_004,188,images/batch_004_188.jpg,head_right,-24.120302,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001198/BEE24-33_002384_det26_tr0005.jpg,auto_high_conf_binary_resnet_clear; confidence=0.964377; left_prob=0.035623; right_prob=0.964377; quality=0.809438; mean_gray=77.16; std_gray=35.03; mean_sat=151.77; area=0.2402
489,batch_004,189,images/batch_004_189.jpg,head_right,22.073494,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002147/BEE24-35_004093_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.924130; left_prob=0.075870; right_prob=0.924130; quality=0.858612; mean_gray=93.98; std_gray=45.45; mean_sat=103.37; area=0.3331
490,batch_004,190,images/batch_004_190.jpg,head_right,-34.641510,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000648/BEE24-33_000138_det20_tr0002.jpg,auto_high_conf_binary_resnet_clear; confidence=0.965109; left_prob=0.034891; right_prob=0.965109; quality=0.808364; mean_gray=81.65; std_gray=37.01; mean_sat=122.21; area=0.2772
491,batch_004,191,images/batch_004_191.jpg,head_right,114.905975,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001982/BEE24-35_000269_det07_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.969030; left_prob=0.030970; right_prob=0.969030; quality=0.803274; mean_gray=65.18; std_gray=41.75; mean_sat=108.84; area=0.2828
492,batch_004,192,images/batch_004_192.jpg,head_right,71.002869,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002009/BEE24-35_001154_det09_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.931604; left_prob=0.068396; right_prob=0.931604; quality=0.847963; mean_gray=87.95; std_gray=45.02; mean_sat=111.13; area=0.3249
493,batch_004,193,images/batch_004_193.jpg,head_right,98.153694,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000673/BEE24-33_000765_det19_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.963491; left_prob=0.036509; right_prob=0.963491; quality=0.800609; mean_gray=82.56; std_gray=39.45; mean_sat=131.74; area=0.3176
494,batch_004,194,images/batch_004_194.jpg,head_right,-44.472080,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000915/BEE24-33_000500_det02_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988197; left_prob=0.011803; right_prob=0.988197; quality=0.766666; mean_gray=76.39; std_gray=36.59; mean_sat=118.34; area=0.3171
495,batch_004,195,images/batch_004_195.jpg,head_right,4.226591,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001732/BEE24-33_004812_det40_tr0013.jpg,auto_high_conf_binary_resnet_clear; confidence=0.978754; left_prob=0.021246; right_prob=0.978754; quality=0.777144; mean_gray=71.89; std_gray=35.90; mean_sat=132.45; area=0.2800
496,batch_004,196,images/batch_004_196.jpg,head_right,-20.975470,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001070/BEE24-33_001944_det14_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.975272; left_prob=0.024728; right_prob=0.975272; quality=0.779332; mean_gray=83.65; std_gray=36.74; mean_sat=136.48; area=0.3233
497,batch_004,197,images/batch_004_197.jpg,head_right,26.490313,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001896/BEE24-33_003582_det04_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.937063; left_prob=0.062937; right_prob=0.937063; quality=0.825487; mean_gray=87.07; std_gray=41.40; mean_sat=136.26; area=0.3163
498,batch_004,198,images/batch_004_198.jpg,head_right,-34.703110,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001362/BEE24-33_002880_det28_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.935122; left_prob=0.064878; right_prob=0.935122; quality=0.827357; mean_gray=90.08; std_gray=40.75; mean_sat=144.68; area=0.3162
499,batch_004,199,images/batch_004_199.jpg,head_right,-34.848827,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000714/BEE24-33_000178_det28_tr0001.jpg,auto_high_conf_binary_resnet_clear; confidence=0.968231; left_prob=0.031769; right_prob=0.968231; quality=0.786283; mean_gray=74.76; std_gray=39.48; mean_sat=142.77; area=0.3140
500,batch_004,200,images/batch_004_200.jpg,head_right,-31.772514,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001343/BEE24-33_003272_det12_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.994495; left_prob=0.005505; right_prob=0.994495; quality=0.753303; mean_gray=73.09; std_gray=32.06; mean_sat=141.92; area=0.2777
